font_name,accuracy,font_size,vox_atypl,underlined,bold
FUTURA66MEDIUMITALIC,96.88%,10,lineal,False,False
peignotbold,76.32%,12,lineal,False,True
FUTURA45LIGHT,95.02%,20,lineal,True,False
FUTURA76BOLDITALIC,95.33%,20,lineal,False,True
FUTURA45LIGHT,93.77%,24,lineal,True,False
FUTURA56ITALIC,96.26%,12,lineal,False,False
FUTURA55REGULAR,95.02%,30,lineal,True,False
FUTURA65MEDIUM,94.39%,32,lineal,True,False
FUTURA75BOLD,96.57%,10,lineal,True,False
peignot,62.31%,10,lineal,True,False
FUTURA65MEDIUM,96.88%,10,lineal,False,False
FUTURA45LIGHT,94.70%,30,lineal,False,False
City Medium,95.33%,34,lineal,False,False
FUTURA45LIGHT,94.70%,34,lineal,False,False
peignotbold,60.44%,24,lineal,True,True
FUTURA45LIGHT,96.26%,14,lineal,True,False
FUTURA66MEDIUMITALIC,96.88%,14,lineal,True,False
FUTURA75BOLD,97.51%,12,lineal,False,True
FUTURA55REGULAR,95.95%,22,lineal,False,False
FUTURA56ITALIC,93.46%,22,lineal,True,False
FUTURA76BOLDITALIC,95.95%,16,lineal,False,True
peignotthin,61.37%,30,lineal,False,False
City Medium,96.57%,14,lineal,False,False
FUTURA55REGULAR,94.70%,32,lineal,True,False
FUTURA66MEDIUMITALIC,95.33%,32,lineal,False,False
FUTURA46LIGHTITALIC,92.21%,26,lineal,True,False
FUTURA45LIGHT,93.46%,26,lineal,True,False
peignotbold,61.99%,34,lineal,False,True
FUTURA55REGULAR,96.57%,12,lineal,False,False
peignotthin,70.09%,18,lineal,False,False
peignot,52.65%,14,lineal,True,False
peignotthin,75.08%,12,lineal,False,False
FUTURA76BOLDITALIC,95.64%,24,lineal,False,True
FUTURA75BOLD,95.95%,14,lineal,True,False
FUTURA66MEDIUMITALIC,95.64%,16,lineal,True,False
FUTURA75BOLD,96.26%,10,lineal,False,True
peignot,40.50%,24,lineal,False,False
peignotthin,68.22%,20,lineal,False,False
peignot,42.37%,16,lineal,True,False
peignotbold,71.03%,22,lineal,False,True
FUTURA45LIGHT,94.70%,22,lineal,True,False
peignotbold,75.70%,10,lineal,False,True
FUTURA45LIGHT,96.88%,10,lineal,False,False
FUTURA75BOLD,95.64%,18,lineal,False,True
FUTURA76BOLDITALIC,95.33%,28,lineal,False,True
FUTURA65MEDIUM,95.33%,26,lineal,False,False
FUTURA56ITALIC,95.33%,30,lineal,False,False
FUTURA75BOLD,94.39%,28,lineal,True,False
FUTURA46LIGHTITALIC,96.88%,10,lineal,False,False
FUTURA56ITALIC,96.57%,16,lineal,False,False
peignotbold,58.88%,28,lineal,False,True
FUTURA55REGULAR,95.64%,20,lineal,False,False
peignotbold,70.40%,10,lineal,True,True
FUTURA66MEDIUMITALIC,95.02%,26,lineal,True,False
FUTURA55REGULAR,96.57%,14,lineal,True,False
peignot,35.20%,20,lineal,True,False
FUTURA66MEDIUMITALIC,95.02%,34,lineal,False,False
FUTURA46LIGHTITALIC,92.83%,32,lineal,True,False
FUTURA56ITALIC,96.26%,10,lineal,False,False
FUTURA66MEDIUMITALIC,96.26%,12,lineal,True,False
FUTURA45LIGHT,96.57%,14,lineal,False,False
FUTURA76BOLDITALIC,94.08%,32,lineal,False,True
peignotbold,53.27%,30,lineal,True,True
FUTURA55REGULAR,96.26%,16,lineal,True,False
FUTURA76BOLDITALIC,94.70%,30,lineal,True,False
FUTURA65MEDIUM,95.64%,28,lineal,False,False
FUTURA56ITALIC,96.57%,14,lineal,True,False
peignotthin,64.49%,28,lineal,True,False
FUTURA76BOLDITALIC,95.02%,30,lineal,False,True
FUTURA75BOLD,95.33%,26,lineal,False,True
peignot,66.67%,10,lineal,False,False
FUTURA65MEDIUM,96.57%,14,lineal,False,False
FUTURA45LIGHT,94.70%,24,lineal,False,False
FUTURA56ITALIC,95.95%,12,lineal,True,False
FUTURA56ITALIC,94.70%,34,lineal,False,False
peignotthin,62.93%,22,lineal,True,False
FUTURA46LIGHTITALIC,93.15%,18,lineal,True,False
FUTURA66MEDIUMITALIC,97.82%,14,lineal,False,False
FUTURA66MEDIUMITALIC,95.95%,20,lineal,False,False
City Medium,96.57%,12,lineal,False,False
FUTURA56ITALIC,94.70%,24,lineal,True,False
FUTURA65MEDIUM,95.64%,18,lineal,False,False
FUTURA55REGULAR,95.95%,18,lineal,True,False
peignotthin,70.09%,18,lineal,True,False
FUTURA55REGULAR,95.02%,28,lineal,True,False
FUTURA66MEDIUMITALIC,94.39%,18,lineal,True,False
peignotthin,55.14%,26,lineal,True,False
FUTURA55REGULAR,95.64%,22,lineal,True,False
FUTURA66MEDIUMITALIC,96.88%,10,lineal,True,False
FUTURA55REGULAR,95.02%,24,lineal,True,False
FUTURA56ITALIC,95.33%,28,lineal,False,False
FUTURA46LIGHTITALIC,96.57%,16,lineal,False,False
FUTURA46LIGHTITALIC,95.33%,16,lineal,True,False
FUTURA56ITALIC,95.02%,18,lineal,True,False
FUTURA45LIGHT,95.95%,12,lineal,False,False
FUTURA55REGULAR,95.02%,26,lineal,False,False
FUTURA56ITALIC,95.95%,20,lineal,True,False
FUTURA65MEDIUM,95.64%,22,lineal,False,False
FUTURA46LIGHTITALIC,95.95%,18,lineal,False,False
FUTURA65MEDIUM,96.26%,14,lineal,True,False
FUTURA75BOLD,95.64%,24,lineal,False,True
FUTURA75BOLD,95.95%,16,lineal,False,True
FUTURA45LIGHT,94.70%,30,lineal,True,False
FUTURA66MEDIUMITALIC,95.95%,20,lineal,True,False
FUTURA46LIGHTITALIC,95.95%,12,lineal,False,False
FUTURA55REGULAR,96.57%,12,lineal,True,False
FUTURA75BOLD,95.02%,26,lineal,True,False
FUTURA66MEDIUMITALIC,95.33%,26,lineal,False,False
FUTURA75BOLD,95.02%,18,lineal,True,False
City Medium,94.70%,18,lineal,True,False
peignotbold,66.98%,22,lineal,True,True
peignotthin,62.62%,28,lineal,False,False
peignot,39.88%,28,lineal,False,False
FUTURA75BOLD,93.46%,32,lineal,False,True
FUTURA46LIGHTITALIC,94.39%,30,lineal,False,False
peignotbold,74.14%,18,lineal,False,True
FUTURA46LIGHTITALIC,94.08%,28,lineal,False,False
FUTURA65MEDIUM,94.70%,24,lineal,True,False
City Medium,93.46%,28,lineal,True,False
FUTURA46LIGHTITALIC,95.33%,12,lineal,True,False
peignotbold,64.17%,32,lineal,False,True
FUTURA46LIGHTITALIC,92.83%,26,lineal,False,False
FUTURA76BOLDITALIC,95.33%,26,lineal,False,True
FUTURA45LIGHT,95.02%,32,lineal,False,False
FUTURA75BOLD,96.88%,12,lineal,True,False
FUTURA65MEDIUM,96.57%,10,lineal,True,False
FUTURA55REGULAR,95.64%,24,lineal,False,False
FUTURA75BOLD,95.02%,30,lineal,False,True
FUTURA55REGULAR,94.39%,26,lineal,True,False
peignotbold,56.70%,28,lineal,True,True
City Medium,96.57%,14,lineal,True,False
FUTURA65MEDIUM,95.33%,32,lineal,False,False
peignot,41.12%,22,lineal,False,False
City Medium,95.33%,20,lineal,False,False
FUTURA65MEDIUM,95.02%,30,lineal,True,False
peignotthin,61.68%,34,lineal,True,False
FUTURA55REGULAR,95.33%,32,lineal,False,False
peignot,36.45%,24,lineal,True,False
peignotthin,54.21%,30,lineal,True,False
City Medium,96.26%,16,lineal,False,False
FUTURA76BOLDITALIC,96.88%,12,lineal,True,False
FUTURA76BOLDITALIC,95.95%,16,lineal,True,False
City Medium,95.02%,30,lineal,False,False
FUTURA76BOLDITALIC,96.26%,10,lineal,False,True
FUTURA65MEDIUM,96.57%,12,lineal,False,False
FUTURA66MEDIUMITALIC,94.70%,32,lineal,True,False
FUTURA76BOLDITALIC,95.02%,22,lineal,True,False
FUTURA66MEDIUMITALIC,95.64%,22,lineal,False,False
FUTURA55REGULAR,96.88%,10,lineal,False,False
City Medium,94.08%,30,lineal,True,False
peignot,36.45%,32,lineal,True,False
peignotbold,68.85%,18,lineal,True,True
peignotthin,67.91%,22,lineal,False,False
FUTURA65MEDIUM,95.02%,26,lineal,True,False
peignot,44.86%,32,lineal,False,False
FUTURA46LIGHTITALIC,95.95%,22,lineal,False,False
City Medium,95.64%,10,lineal,True,False
FUTURA56ITALIC,94.08%,28,lineal,True,False
peignot,46.11%,20,lineal,False,False
FUTURA75BOLD,95.02%,34,lineal,False,True
FUTURA45LIGHT,93.77%,32,lineal,True,False
peignotthin,65.42%,32,lineal,True,False
FUTURA46LIGHTITALIC,94.70%,22,lineal,True,False
peignotthin,61.37%,34,lineal,False,False
City Medium,96.57%,18,lineal,False,False
FUTURA75BOLD,96.26%,14,lineal,False,True
FUTURA65MEDIUM,96.26%,12,lineal,True,False
FUTURA45LIGHT,95.64%,18,lineal,False,False
peignotbold,78.50%,14,lineal,False,True
peignotthin,70.40%,10,lineal,True,False
FUTURA65MEDIUM,95.02%,18,lineal,True,False
peignotthin,68.22%,24,lineal,False,False
FUTURA65MEDIUM,95.33%,22,lineal,True,False
peignotbold,74.45%,16,lineal,False,True
peignot,42.37%,22,lineal,True,False
FUTURA56ITALIC,95.64%,22,lineal,False,False
FUTURA56ITALIC,95.64%,20,lineal,False,False
City Medium,95.33%,28,lineal,False,False
peignot,51.09%,14,lineal,False,False
FUTURA65MEDIUM,95.02%,34,lineal,False,False
peignotthin,72.59%,16,lineal,True,False
FUTURA65MEDIUM,96.26%,16,lineal,True,False
FUTURA56ITALIC,94.08%,26,lineal,True,False
FUTURA75BOLD,94.39%,34,lineal,True,False
peignotbold,70.72%,12,lineal,True,True
City Medium,96.26%,16,lineal,True,False
City Medium,94.08%,26,lineal,True,False
FUTURA46LIGHTITALIC,96.26%,14,lineal,True,False
FUTURA56ITALIC,95.02%,32,lineal,False,False
FUTURA45LIGHT,94.39%,20,lineal,False,False
City Medium,94.08%,24,lineal,True,False
FUTURA65MEDIUM,94.70%,28,lineal,True,False
FUTURA45LIGHT,94.39%,22,lineal,False,False
FUTURA76BOLDITALIC,96.57%,10,lineal,True,False
FUTURA46LIGHTITALIC,92.83%,34,lineal,True,False
FUTURA46LIGHTITALIC,92.83%,20,lineal,False,False
City Medium,94.08%,32,lineal,True,False
peignot,43.30%,26,lineal,False,False
peignotbold,64.17%,24,lineal,False,True
FUTURA45LIGHT,95.64%,10,lineal,True,False
peignotbold,52.65%,34,lineal,True,True
peignot,48.60%,18,lineal,True,False
FUTURA76BOLDITALIC,97.51%,12,lineal,False,True
peignotthin,68.54%,20,lineal,True,False
Centaur-Regular,95.02%,28,humanistic,True,False
perpetua,14.33%,12,humanistic,True,False
Centaur-Regular,94.08%,32,humanistic,True,False
AshleyScriptMTStdRg,94.70%,18,humanistic,False,False
Centaur-Regular,96.26%,12,humanistic,True,False
Centaur-Regular,94.39%,34,humanistic,True,False
AshleyScriptMTStdRg,92.83%,34,humanistic,False,False
perpetua,16.20%,32,humanistic,False,False
perpetua,17.13%,22,humanistic,False,False
AshleyScriptMTStdRg,95.95%,12,humanistic,True,False
perpetua,17.76%,30,humanistic,False,False
DeRoos,93.77%,16,humanistic,True,False
AshleyScriptMTStdRg,94.39%,14,humanistic,False,False
perpetua,18.38%,14,humanistic,False,False
DeRoos,93.77%,24,humanistic,True,False
DeRoos,92.83%,28,humanistic,True,False
DeRoos,93.77%,22,humanistic,True,False
AshleyScriptMTStdRg,92.52%,26,humanistic,False,False
perpetua,15.58%,26,humanistic,True,False
Centaur-Regular,94.70%,30,humanistic,True,False
perpetua,16.20%,32,humanistic,True,False
Centaur-Regular,95.33%,26,humanistic,False,False
AshleyScriptMTStdRg,94.08%,20,humanistic,True,False
AshleyScriptMTStdRg,96.26%,10,humanistic,True,False
Centaur-Regular,96.88%,10,humanistic,False,False
Centaur-Regular,95.02%,34,humanistic,False,False
DeRoos,94.08%,10,humanistic,True,False
AshleyScriptMTStdRg,95.33%,12,humanistic,False,False
perpetua,16.20%,28,humanistic,False,False
Centaur-Regular,95.33%,20,humanistic,False,False
perpetua,18.07%,34,humanistic,False,False
AshleyScriptMTStdRg,93.77%,34,humanistic,True,False
perpetua,17.76%,20,humanistic,True,False
DeRoos,94.08%,26,humanistic,False,False
Centaur-Regular,95.02%,26,humanistic,True,False
AshleyScriptMTStdRg,94.08%,16,humanistic,True,False
AshleyScriptMTStdRg,95.33%,20,humanistic,False,False
Centaur-Regular,95.33%,28,humanistic,False,False
DeRoos,82.24%,16,humanistic,False,False
DeRoos,94.39%,34,humanistic,False,False
AshleyScriptMTStdRg,94.08%,28,humanistic,False,False
perpetua,16.82%,28,humanistic,True,False
AshleyScriptMTStdRg,92.83%,32,humanistic,True,False
perpetua,17.76%,24,humanistic,True,False
AshleyScriptMTStdRg,92.52%,30,humanistic,True,False
Centaur-Regular,95.64%,24,humanistic,False,False
AshleyScriptMTStdRg,95.64%,16,humanistic,False,False
DeRoos,96.57%,10,humanistic,False,False
DeRoos,95.02%,28,humanistic,False,False
AshleyScriptMTStdRg,94.70%,22,humanistic,False,False
DeRoos,93.77%,30,humanistic,True,False
DeRoos,95.02%,24,humanistic,False,False
perpetua,16.51%,26,humanistic,False,False
DeRoos,95.02%,22,humanistic,False,False
DeRoos,92.83%,26,humanistic,True,False
AshleyScriptMTStdRg,96.57%,10,humanistic,False,False
AshleyScriptMTStdRg,93.15%,32,humanistic,False,False
Centaur-Regular,95.33%,22,humanistic,False,False
Centaur-Regular,97.51%,12,humanistic,False,False
perpetua,17.76%,16,humanistic,False,False
perpetua,19.63%,10,humanistic,False,False
DeRoos,95.33%,18,humanistic,False,False
perpetua,18.38%,14,humanistic,True,False
DeRoos,94.70%,14,humanistic,True,False
DeRoos,95.33%,12,humanistic,True,False
perpetua,16.51%,16,humanistic,True,False
perpetua,17.13%,30,humanistic,True,False
DeRoos,94.08%,32,humanistic,False,False
Centaur-Regular,95.95%,22,humanistic,True,False
DeRoos,95.64%,14,humanistic,False,False
AshleyScriptMTStdRg,92.83%,26,humanistic,True,False
AshleyScriptMTStdRg,95.33%,14,humanistic,True,False
DeRoos,92.83%,34,humanistic,True,False
Centaur-Regular,96.88%,10,humanistic,True,False
perpetua,18.07%,18,humanistic,True,False
DeRoos,93.46%,32,humanistic,True,False
perpetua,17.76%,12,humanistic,False,False
AshleyScriptMTStdRg,95.02%,18,humanistic,True,False
Centaur-Regular,95.64%,20,humanistic,True,False
Centaur-Regular,96.57%,14,humanistic,True,False
Centaur-Regular,98.44%,16,humanistic,True,False
Centaur-Regular,96.57%,14,humanistic,False,False
Centaur-Regular,99.07%,16,humanistic,False,False
perpetua,18.07%,34,humanistic,True,False
perpetua,17.13%,22,humanistic,True,False
AshleyScriptMTStdRg,94.08%,24,humanistic,False,False
AshleyScriptMTStdRg,94.70%,22,humanistic,True,False
DeRoos,95.02%,20,humanistic,False,False
DeRoos,96.26%,12,humanistic,False,False
DeRoos,95.02%,30,humanistic,False,False
AshleyScriptMTStdRg,93.15%,24,humanistic,True,False
AshleyScriptMTStdRg,92.52%,30,humanistic,False,False
Centaur-Regular,96.26%,30,humanistic,False,False
perpetua,17.45%,18,humanistic,False,False
AshleyScriptMTStdRg,93.15%,28,humanistic,True,False
Centaur-Regular,94.08%,24,humanistic,True,False
perpetua,17.45%,24,humanistic,False,False
DeRoos,91.59%,18,humanistic,True,False
Centaur-Regular,95.64%,18,humanistic,True,False
Centaur-Regular,96.26%,18,humanistic,False,False
DeRoos,93.77%,20,humanistic,True,False
perpetua,18.38%,20,humanistic,False,False
Centaur-Regular,94.70%,32,humanistic,False,False
perpetua,16.20%,10,humanistic,True,False
Bell MT,95.02%,18,transitional,True,False
Cochin,95.02%,26,transitional,False,False
BASKE1,96.57%,12,transitional,False,False
BASKE1,95.33%,24,transitional,False,False
BASKE1,94.08%,32,transitional,False,False
BASKE1,95.33%,28,transitional,False,False
Bell MT,96.26%,12,transitional,True,False
BASKE1,93.77%,20,transitional,True,False
Cochin,95.02%,28,transitional,True,False
grandjean,16.20%,34,transitional,True,False
Times Regular,12.46%,28,transitional,True,False
BASKE1,95.02%,10,transitional,True,False
BASKE1,92.83%,32,transitional,True,False
grandjean,18.69%,22,transitional,True,False
Times Regular,19.94%,24,transitional,False,False
BASKE1,95.64%,26,transitional,False,False
Times Regular,18.07%,28,transitional,False,False
grandjean,18.38%,32,transitional,False,False
BASKE1,95.64%,20,transitional,False,False
Times Regular,12.77%,32,transitional,True,False
grandjean,15.89%,34,transitional,False,False
Times Regular,19.94%,10,transitional,False,False
Bell MT,95.33%,22,transitional,True,False
Times Regular,13.71%,30,transitional,True,False
Times Regular,17.45%,10,transitional,True,False
Bell MT,94.39%,34,transitional,False,False
grandjean,16.82%,26,transitional,True,False
Times Regular,19.31%,26,transitional,False,False
Cochin,96.57%,10,transitional,True,False
Times Regular,19.00%,30,transitional,False,False
grandjean,17.45%,26,transitional,False,False
Cochin,95.64%,34,transitional,False,False
Bell MT,96.26%,16,transitional,False,False
Bell MT,95.02%,24,transitional,False,False
Times Regular,19.00%,22,transitional,False,False
Times Regular,20.25%,12,transitional,False,False
Cochin,96.57%,12,transitional,True,False
Times Regular,14.02%,22,transitional,True,False
BASKE1,94.39%,16,transitional,True,False
Cochin,95.64%,22,transitional,False,False
Bell MT,94.70%,32,transitional,True,False
Bell MT,95.02%,32,transitional,False,False
Cochin,95.02%,32,transitional,False,False
Times Regular,19.94%,14,transitional,False,False
grandjean,21.81%,14,transitional,False,False
grandjean,21.81%,10,transitional,False,False
grandjean,18.07%,28,transitional,True,False
Bell MT,95.02%,28,transitional,False,False
Bell MT,95.02%,30,transitional,False,False
Times Regular,14.64%,20,transitional,True,False
Cochin,95.64%,28,transitional,False,False
Times Regular,10.90%,34,transitional,True,False
BASKE1,94.70%,30,transitional,False,False
grandjean,17.76%,30,transitional,False,False
Bell MT,97.51%,14,transitional,True,False
Cochin,95.33%,20,transitional,False,False
grandjean,18.07%,12,transitional,True,False
Bell MT,93.77%,34,transitional,True,False
Bell MT,93.77%,28,transitional,True,False
BASKE1,94.08%,34,transitional,False,False
grandjean,17.45%,24,transitional,True,False
Times Regular,19.31%,18,transitional,False,False
Bell MT,95.95%,18,transitional,False,False
Bell MT,95.64%,20,transitional,False,False
grandjean,18.69%,32,transitional,True,False
BASKE1,95.95%,16,transitional,False,False
Bell MT,94.39%,26,transitional,True,False
BASKE1,96.57%,10,transitional,False,False
Cochin,95.64%,18,transitional,True,False
Cochin,96.26%,16,transitional,False,False
Times Regular,19.63%,16,transitional,False,False
Bell MT,95.64%,22,transitional,False,False
Times Regular,14.95%,26,transitional,True,False
Cochin,95.02%,24,transitional,False,False
grandjean,16.51%,24,transitional,False,False
BASKE1,95.95%,18,transitional,True,False
BASKE1,94.08%,26,transitional,True,False
grandjean,19.31%,12,transitional,False,False
Cochin,95.02%,34,transitional,True,False
BASKE1,96.57%,14,transitional,False,False
Bell MT,95.33%,26,transitional,False,False
Bell MT,95.95%,16,transitional,True,False
grandjean,19.00%,18,transitional,False,False
Times Regular,16.51%,12,transitional,True,False
Bell MT,99.07%,14,transitional,False,False
BASKE1,94.08%,24,transitional,True,False
BASKE1,95.33%,14,transitional,True,False
Bell MT,93.77%,30,transitional,True,False
BASKE1,94.08%,28,transitional,True,False
Cochin,95.64%,18,transitional,False,False
Bell MT,96.88%,10,transitional,True,False
grandjean,19.00%,18,transitional,True,False
Cochin,93.77%,24,transitional,True,False
grandjean,17.45%,20,transitional,True,False
Cochin,95.02%,30,transitional,True,False
grandjean,20.25%,10,transitional,True,False
grandjean,18.38%,16,transitional,False,False
grandjean,22.12%,14,transitional,True,False
Times Regular,15.26%,18,transitional,True,False
Cochin,91.90%,10,transitional,False,False
BASKE1,95.64%,18,transitional,False,False
Bell MT,96.88%,10,transitional,False,False
Cochin,95.02%,26,transitional,True,False
Cochin,95.33%,32,transitional,True,False
Times Regular,17.76%,32,transitional,False,False
Bell MT,95.64%,20,transitional,True,False
Times Regular,17.45%,34,transitional,False,False
grandjean,18.69%,22,transitional,False,False
Cochin,95.95%,16,transitional,True,False
Bell MT,93.15%,24,transitional,True,False
BASKE1,93.46%,34,transitional,True,False
Times Regular,15.26%,24,transitional,True,False
Times Regular,19.31%,20,transitional,False,False
Cochin,95.02%,20,transitional,True,False
BASKE1,95.33%,22,transitional,False,False
Cochin,95.64%,12,transitional,False,False
BASKE1,94.08%,30,transitional,True,False
grandjean,18.69%,30,transitional,True,False
Cochin,95.33%,30,transitional,False,False
Cochin,99.07%,14,transitional,False,False
BASKE1,95.95%,12,transitional,True,False
grandjean,18.07%,16,transitional,True,False
Times Regular,15.26%,16,transitional,True,False
Times Regular,16.20%,14,transitional,True,False
grandjean,18.07%,28,transitional,False,False
grandjean,16.82%,20,transitional,False,False
BASKE1,93.77%,22,transitional,True,False
Bell MT,96.57%,12,transitional,False,False
Cochin,95.33%,22,transitional,True,False
Cochin,96.88%,14,transitional,True,False
